value,count
1110.946399,0
1113.11536,0
1115.287665,0
1117.463324,0
1119.642346,0
1121.824741,0
1124.01052,0
1126.19969,0
1128.392263,0
1130.588247,0
1132.787653,0
1134.99049,0
1137.196767,0
1139.406496,0
1141.619685,0
1143.836344,0
1146.056484,0
1148.280114,0
1150.507243,0
1152.737883,0
1154.972042,0
1157.209731,0
1159.45096,0
1161.695739,0
1163.944078,0
1166.195987,0
1168.451475,0
1170.710554,0
1172.973234,0
1175.239523,0
1177.509434,0
1179.782975,0
1182.060157,0
1184.340991,0
1186.625487,0
1188.913654,0
1191.205504,0
1193.501046,0
1195.800292,0
1198.103251,0
1200.409934,0
1202.720352,0
1205.034514,0
1207.352432,0
1209.674116,0
1211.999576,0
1214.328824,0
1216.661869,0
1218.998723,0
1221.339395,0
1223.683898,0
1226.032241,0
1228.384435,0
1230.740492,0
1233.100421,0
1235.464233,0
1237.831941,0
1240.203553,0
1242.579082,0
1244.958538,0
1247.341933,0
1249.729276,0
1252.12058,0
1254.515854,0
1256.915112,0
1259.318362,0
1261.725617,0
1264.136888,0
1266.552185,0
1268.971521,0
1271.394905,0
1273.822351,0
1276.253867,0
1278.689468,0
1281.129162,0
1283.572962,0
1286.02088,0
1288.472926,0
1290.929112,0
1293.389449,0
1295.85395,0
1298.322625,0
1300.795487,0
1303.272546,0
1305.753814,0
1308.239303,0
1310.729025,0
1313.222992,0
1315.721214,0
1318.223704,0
1320.730474,0
1323.241535,0
1325.7569,0
1328.276579,0
1330.800586,0
1333.328932,0
1335.861628,0
1338.398688,0
1340.940122,0
1343.485943,0
1346.036164,0
1348.590795,0
1351.14985,0
1353.713341,0
1356.281279,0
1358.853676,0
1361.430546,0
1364.011901,0
1366.597752,0
1369.188112,0
1371.782994,0
1374.382409,0
1376.986371,0
1379.594892,0
1382.207983,0
1384.825659,0
1387.447931,0
1390.074811,0
1392.706313,0
1395.34245,0
1397.983233,0
1400.628676,0
1403.278791,0
1405.933591,0
1408.593089,0
1411.257297,0
1413.926229,0
1416.599898,0
1419.278316,0
1421.961496,0
1424.649452,0
1427.342195,0
1430.039741,0
1432.7421,0
1435.449288,0
1438.161316,0
1440.878198,0
1443.599947,0
1446.326576,0
1449.0581,0
1451.79453,0
1454.53588,0
1457.282164,0
1460.033395,0
1462.789587,0
1465.550753,0
1468.316906,0
1471.08806,0
1473.864229,0
1476.645426,0
1479.431665,0
1482.222959,0
1485.019323,0
1487.82077,0
1490.627313,0
1493.438967,0
1496.255745,0
1499.077662,0
1501.904731,0
1504.736965,0
1507.57438,0
1510.416989,0
1513.264806,0
1516.117846,0
1518.976121,0
1521.839647,0
1524.708438,0
1527.582508,0
1530.46187,0
1533.34654,0
1536.236532,0
1539.13186,0
1542.032538,0
1544.938581,1
1547.850004,0
1550.76682,0
1553.689045,0
1556.616692,0
1559.549777,0
1562.488315,0
1565.432319,0
1568.381804,0
1571.336786,1
1574.297279,0
1577.263298,0
1580.234858,0
1583.211973,0
1586.194659,0
1589.18293,0
1592.176802,0
1595.17629,0
1598.181408,0
1601.192172,0
1604.208596,0
1607.230697,0
1610.258489,0
1613.291988,0
1616.331208,0
1619.376166,0
1622.426876,0
1625.483354,0
1628.545615,0
1631.613676,0
1634.68755,0
1637.767255,0
1640.852805,0
1643.944217,0
1647.041505,0
1650.144686,0
1653.253775,0
1656.368789,0
1659.489742,0
1662.616651,0
1665.749532,0
1668.8884,0
1672.033272,0
1675.184164,0
1678.341092,0
1681.504071,0
1684.673118,0
1687.84825,0
1691.029482,0
1694.21683,0
1697.410311,0
1700.609942,0
1703.815738,0
1707.027717,0
1710.245893,0
1713.470285,0
1716.700909,0
1719.93778,0
1723.180917,0
1726.430334,0
1729.68605,0
1732.948081,0
1736.216443,0
1739.491154,0
1742.77223,0
1746.059689,0
1749.353547,0
1752.65382,0
1755.960528,0
1759.273685,0
1762.59331,0
1765.919419,0
1769.25203,0
1772.591161,0
1775.936827,0
1779.289047,0
1782.647839,0
1786.013218,0
1789.385204,0
1792.763812,0
1796.149062,0
1799.540971,0
1802.939555,0
1806.344833,0
1809.756823,0
1813.175542,0
1816.601008,0
1820.033239,0
1823.472253,0
1826.918067,0
1830.3707,0
1833.83017,0
1837.296495,0
1840.769693,0
1844.249782,0
1847.73678,0
1851.230705,0
1854.731576,0
1858.239412,0
1861.75423,0
1865.276049,0
1868.804887,0
1872.340763,0
1875.883696,0
1879.433703,0
1882.990805,0
1886.555018,0
1890.126363,0
1893.704858,0
1897.290522,0
1900.883373,0
1904.483431,0
1908.090715,0
1911.705243,0
1915.327035,0
1918.956109,0
1922.592485,0
1926.236183,0
1929.887221,0
1933.545618,0
1937.211395,0
1940.88457,0
1944.565163,0
1948.253193,0
1951.94868,0
1955.651644,0
1959.362104,0
1963.080079,0
1966.80559,0
1970.538657,0
1974.279298,0
1978.027535,0
1981.783386,0
1985.546873,0
1989.318014,0
1993.096831,0
1996.883343,0
2000.67757,0
2004.479532,0
2008.289251,0
2012.106745,0
2015.932036,0
2019.765144,0
2023.60609,0
2027.454893,0
2031.311575,0
2035.176156,0
2039.048657,0
2042.929099,0
2046.817501,0
2050.713886,0
2054.618274,0
2058.530686,0
2062.451143,0
2066.379666,0
2070.316276,0
2074.260994,0
2078.213842,0
2082.17484,0
2086.14401,0
2090.121373,0
2094.106951,0
2098.100766,0
2102.102837,0
2106.113188,0
2110.13184,0
2114.158815,0
2118.194133,0
2122.237818,0
2126.28989,0
2130.350372,0
2134.419285,0
2138.496652,0
2142.582495,0
2146.676835,0
2150.779695,0
2154.891097,0
2159.011064,0
2163.139617,0
2167.276779,0
2171.422573,0
2175.577021,0
2179.740144,0
2183.911967,0
2188.092512,0
2192.281801,0
2196.479857,0
2200.686703,0
2204.902362,0
2209.126857,0
2213.36021,0
2217.602445,0
2221.853585,0
2226.113652,0
2230.382672,0
2234.660665,0
2238.947656,0
2243.243669,0
2247.548726,0
2251.862851,0
2256.186068,0
2260.5184,0
2264.859871,0
2269.210504,0
2273.570324,0
2277.939355,0
2282.317619,0
2286.705142,0
2291.101947,0
2295.508058,0
2299.9235,0
2304.348296,0
2308.782471,0
2313.226049,0
2317.679055,0
2322.141513,0
2326.613447,0
2331.094882,0
2335.585843,0
2340.086355,0
2344.596441,0
2349.116128,0
2353.645439,0
2358.1844,0
2362.733035,0
2367.291371,0
2371.859431,0
2376.437241,0
2381.024826,0
2385.622212,0
2390.229424,0
2394.846487,0
2399.473427,0
2404.11027,0
2408.75704,0
2413.413764,0
2418.080468,0
2422.757176,0
2427.443916,0
2432.140712,0
2436.847592,0
2441.56458,0
2446.291704,0
2451.028989,0
2455.776462,0
2460.534148,0
2465.302075,0
2470.080269,0
2474.868755,0
2479.667562,0
2484.476715,0
2489.296241,0
2494.126167,0
2498.96652,0
2503.817326,0
2508.678613,0
2513.550408,0
2518.432737,0
2523.325629,0
2528.229109,0
2533.143206,0
2538.067947,0
2543.003359,0
2547.94947,0
2552.906308,0
2557.873899,0
2562.852272,0
2567.841455,0
2572.841475,0
2577.85236,0
2582.874139,0
2587.906839,0
2592.950488,0
2598.005115,0
2603.070748,0
2608.147415,0
2613.235145,0
2618.333966,0
2623.443907,0
2628.564996,0
2633.697261,0
2638.840733,0
2643.995439,0
2649.161409,0
2654.338671,0
2659.527254,0
2664.727188,0
2669.938502,0
2675.161224,0
2680.395386,0
2685.641014,0
2690.89814,0
2696.166793,0
2701.447002,0
2706.738798,0
2712.042209,0
2717.357266,0
2722.683998,0
2728.022436,0
2733.37261,0
2738.734549,0
2744.108285,0
2749.493846,0
2754.891265,0
2760.30057,0
2765.721793,0
2771.154965,0
2776.600115,0
2782.057274,0
2787.526474,0
2793.007746,0
2798.501119,0
2804.006626,0
2809.524297,0
2815.054164,0
2820.596258,0
2826.15061,0
2831.717251,0
2837.296214,0
2842.88753,0
2848.491229,0
2854.107346,0
2859.73591,0
2865.376953,0
2871.030509,0
2876.696609,0
2882.375284,0
2888.066568,0
2893.770492,0
2899.48709,0
2905.216392,0
2910.958433,0
2916.713244,0
2922.480858,0
2928.261308,0
2934.054627,0
2939.860848,0
2945.680003,0
2951.512127,0
2957.357251,0
2963.21541,0
2969.086636,0
2974.970964,0
2980.868426,0
2986.779057,0
2992.702889,0
2998.639957,0
3004.590294,0
3010.553935,0
3016.530913,0
3022.521263,0
3028.525019,0
3034.542214,0
3040.572884,0
3046.617063,0
3052.674784,0
3058.746084,0
3064.830996,0
3070.929556,0
3077.041798,0
3083.167757,0
3089.307468,0
3095.460967,0
3101.628288,0
3107.809467,0
3114.004539,0
3120.21354,0
3126.436505,0
3132.67347,0
3138.92447,0
3145.189542,0
3151.468722,0
3157.762044,0
3164.069547,0
3170.391264,0
3176.727234,0
3183.077492,0
3189.442075,0
3195.821019,0
3202.21436,0
3208.622137,0
3215.044384,0
3221.48114,0
3227.932442,0
3234.398325,0
3240.878829,0
3247.373989,0
3253.883843,0
3260.408429,0
3266.947784,0
3273.501946,0
3280.070953,0
3286.654841,0
3293.253651,0
3299.867418,0
3306.496182,0
3313.139981,0
3319.798852,0
3326.472835,0
3333.161967,0
3339.866288,0
3346.585836,0
3353.32065,0
3360.070768,0
3366.83623,0
3373.617075,0
3380.413342,0
3387.22507,0
3394.052298,0
3400.895066,0
3407.753414,0
3414.627381,0
3421.517007,0
3428.422331,0
3435.343394,0
3442.280236,0
3449.232896,0
3456.201416,0
3463.185835,0
3470.186194,0
3477.202533,0
3484.234893,0
3491.283315,0
3498.347839,0
3505.428508,0
3512.52536,0
3519.638438,0
3526.767784,0
3533.913437,0
3541.075441,0
3548.253835,0
3555.448663,0
3562.659965,0
3569.887784,0
3577.132161,0
3584.393139,0
3591.67076,0
3598.965066,0
3606.276099,0
3613.603902,0
3620.948518,0
3628.309989,0
3635.688358,0
3643.083668,0
3650.495962,0
3657.925283,0
3665.371674,0
3672.835179,0
3680.315841,0
3687.813704,0
3695.328811,0
3702.861206,0
3710.410933,0
3717.978036,0
3725.562559,0
3733.164546,0
3740.784042,0
3748.42109,0
3756.075736,0
3763.748025,0
3771.438,0
3779.145707,0
3786.871191,0
3794.614496,0
3802.375669,0
3810.154754,0
3817.951796,0
3825.766842,0
3833.599937,0
3841.451127,0
3849.320457,0
3857.207974,0
3865.113723,0
3873.037751,0
3880.980105,0
3888.94083,0
3896.919973,0
3904.917582,0
3912.933702,0
3920.96838,0
3929.021665,0
3937.093602,0
3945.184239,0
3953.293623,0
3961.421803,0
3969.568824,0
3977.734737,0
3985.919587,0
3994.123423,0
4002.346293,0
4010.588246,0
4018.84933,0
4027.129592,0
4035.429082,0
4043.747849,0
4052.085941,0
4060.443406,0
4068.820295,0
4077.216657,0
4085.632539,0
4094.067993,0
4102.523068,0
4110.997812,0
4119.492277,0
4128.006511,0
4136.540565,0
4145.09449,0
4153.668334,0
4162.26215,0
4170.875986,0
4179.509895,0
4188.163926,0
4196.838131,0
4205.532561,0
4214.247266,0
4222.982298,0
4231.737709,0
4240.51355,0
4249.309872,0
4258.126728,0
4266.964169,0
4275.822248,0
4284.701017,0
4293.600527,0
4302.520831,0
4311.461983,0
4320.424034,0
4329.407038,0
4338.411047,0
4347.436114,0
4356.482293,0
4365.549638,0
4374.638201,0
4383.748036,0
4392.879197,0
4402.031737,0
4411.205712,0
4420.401175,0
4429.61818,0
4438.856781,0
4448.117034,0
4457.398993,0
4466.702713,0
4476.028248,0
4485.375655,0
4494.744987,0
4504.136301,0
4513.549652,0
4522.985095,0
4532.442687,0
4541.922483,0
4551.42454,0
4560.948913,0
4570.49566,0
4580.064835,0
4589.656497,0
4599.270702,0
4608.907506,0
4618.566967,0
4628.249142,0
4637.954089,0
4647.681864,0
4657.432525,0
4667.206131,0
4677.002739,0
4686.822406,0
4696.665193,0
4706.531155,0
4716.420353,0
4726.332844,0
4736.268688,0
4746.227944,0
4756.210669,0
4766.216925,0
4776.246769,0
4786.300262,0
4796.377463,0
4806.478432,0
4816.603229,0
4826.751914,0
4836.924547,0
4847.121189,0
4857.3419,0
4867.586741,0
4877.855772,0
4888.149056,0
4898.466652,0
4908.808622,0
4919.175027,0
4929.56593,0
4939.981392,0
4950.421475,0
4960.886241,0
4971.375751,0
4981.890069,0
4992.429258,0
5002.993378,0
5013.582495,0
5024.19667,0
5034.835966,0
5045.500448,0
5056.190178,0
5066.90522,0
5077.645638,0
5088.411495,0
5099.202857,0
5110.019786,0
5120.862348,0
5131.730608,0
5142.624628,0
5153.544476,0
5164.490216,0
5175.461912,0
5186.459631,0
5197.483437,0
5208.533398,0
5219.609577,0
5230.712042,0
5241.840859,0
5252.996094,0
5264.177814,0
5275.386084,0
5286.620973,0
5297.882547,0
5309.170873,0
5320.486019,0
5331.828052,0
5343.19704,0
5354.59305,0
5366.016152,0
5377.466412,0
5388.943899,0
5400.448683,0
5411.98083,0
5423.540411,0
5435.127495,0
5446.74215,0
5458.384447,0
5470.054453,0
5481.75224,0
5493.477878,0
5505.231435,0
5517.012984,0
5528.822593,0
5540.660333,0
5552.526276,0
5564.420493,0
5576.343053,0
5588.29403,0
5600.273493,0
5612.281516,0
5624.318169,0
5636.383525,0
5648.477656,0
5660.600634,0
5672.752531,0
5684.933422,0
5697.143378,0
5709.382472,0
5721.650778,0
5733.94837,0
5746.275321,0
5758.631704,0
5771.017594,0
5783.433065,0
5795.878191,0
5808.353047,0
5820.857708,0
5833.392248,0
5845.956743,0
5858.551268,0
5871.175899,0
5883.83071,0
5896.515779,0
5909.231181,0
5921.976991,0
5934.753288,0
5947.560147,0
5960.397645,0
5973.26586,0
5986.164867,0
5999.094746,0
6012.055572,0
6025.047425,0
6038.070382,0
6051.124521,0
6064.209921,0
6077.326659,0
6090.474816,0
6103.654469,0
6116.865698,0
6130.108583,0
6143.383202,0
6156.689635,0
6170.027963,0
6183.398266,0
6196.800623,0
6210.235116,0
6223.701825,0
6237.200831,0
6250.732214,0
6264.296058,0
6277.892442,0
6291.521449,0
6305.18316,0
6318.877659,0
6332.605026,0
6346.365345,0
6360.158698,0
6373.985169,0
6387.84484,0
6401.737794,0
6415.664117,0
6429.62389,0
6443.617199,0
6457.644126,0
6471.704758,0
6485.799178,0
6499.927471,0
6514.089723,0
6528.286017,0
6542.516441,0
6556.78108,0
6571.080018,0
6585.413344,0
6599.781142,0
6614.1835,0
6628.620503,0
6643.09224,0
6657.598798,0
6672.140262,0
6686.716722,0
6701.328265,0
6715.97498,0
6730.656953,0
6745.374275,0
6760.127033,0
6774.915316,0
6789.739214,0
6804.598816,0
6819.494212,0
6834.425491,0
6849.392743,0
6864.396059,0
6879.435529,0
6894.511244,0
6909.623294,0
6924.771772,0
6939.956767,0
6955.178373,0
6970.43668,0
6985.731781,0
7001.063768,0
7016.432733,0
7031.83877,0
7047.281971,0
7062.76243,0
7078.28024,0
7093.835494,0
7109.428286,0
7125.058712,0
7140.726864,0
7156.432838,0
7172.176729,0
7187.958631,0
7203.77864,0
7219.636851,0
7235.533361,0
7251.468265,0
7267.441659,0
7283.45364,0
7299.504306,0
7315.593751,0
7331.722075,0
7347.889375,0
7364.095747,0
7380.341291,0
7396.626103,0
7412.950284,0
7429.313931,0
7445.717143,0
7462.16002,0
7478.642661,0
7495.165166,0
7511.727634,0
7528.330165,0
7544.972861,0
7561.655822,0
7578.379148,0
7595.142941,0
7611.947303,0
7628.792334,0
7645.678137,0
7662.604815,0
7679.572469,0
7696.581202,0
7713.631117,0
7730.722317,0
7747.854906,0
7765.028987,0
7782.244665,0
7799.502044,0
7816.801227,0
7834.142321,0
7851.525429,0
7868.950658,0
7886.418112,0
7903.927897,0
7921.48012,0
7939.074887,0
7956.712304,0
7974.392479,0
7992.115517,0
8009.881528,0
8027.690617,0
8045.542894,0
8063.438467,0
8081.377443,0
8099.359932,0
8117.386042,0
8135.455883,0
8153.569565,0
8171.727197,0
8189.928888,0
8208.174751,0
8226.464895,0
8244.79943,0
8263.178469,0
8281.602123,0
8300.070503,0
8318.583722,0
8337.141891,0
8355.745124,0
8374.393532,0
8393.08723,0
8411.826331,0
8430.610948,0
8449.441195,0
8468.317186,0
8487.239037,0
8506.206862,0
8525.220775,0
8544.280893,0
8563.387331,0
8582.540205,0
8601.739632,0
8620.985727,0
8640.278607,0
8659.618391,0
8679.005194,0
8698.439136,0
8717.920333,0
8737.448905,0
8757.024969,0
8776.648645,0
8796.320051,0
8816.039308,0
8835.806535,0
8855.621852,0
8875.48538,0
8895.397238,0
8915.357549,0
8935.366433,0
8955.424012,0
8975.530408,0
8995.685742,0
9015.890138,0
9036.143718,0
9056.446606,0
9076.798924,0
9097.200796,0
9117.652347,0
9138.153701,0
9158.704982,0
9179.306315,0
9199.957825,0
9220.659639,0
9241.411881,0
9262.214679,0
9283.068158,0
9303.972445,0
9324.927668,0
9345.933954,0
9366.99143,0
9388.100225,0
9409.260467,0
9430.472286,0
9451.735809,0
9473.051166,0
9494.418487,0
9515.837902,0
9537.309541,0
9558.833535,0
9580.410014,0
9602.039111,0
9623.720957,0
9645.455683,0
9667.243422,0
9689.084307,0
9710.97847,0
9732.926044,0
9754.927164,0
9776.981964,0
9799.090576,0
9821.253137,0
9843.469781,0
9865.740643,0
9888.065859,0
9910.445565,0
9932.879897,0
9955.368991,0
9977.912986,0
10000.51202,0
10023.16622,0
10045.87574,0
10068.64071,0
10091.46127,0
10114.33756,0
10137.26971,0
10160.25787,0
10183.30218,0
10206.40278,0
10229.55981,0
10252.7734,0
10276.04371,0
10299.37087,0
10322.75503,0
10346.19632,0
10369.6949,0
10393.2509,0
10416.86446,0
10440.53574,0
10464.26487,0
10488.05201,0
10511.89729,0
10535.80085,0
10559.76286,0
10583.78345,0
10607.86276,0
10632.00096,0
10656.19817,0
10680.45456,0
10704.77026,0
10729.14543,0
10753.58022,0
10778.07477,0
10802.62923,0
10827.24376,0
10851.9185,0
10876.6536,0
10901.44922,0
10926.30551,0
10951.22261,0
10976.20068,0
11001.23988,0
11026.34035,0
11051.50224,0
11076.72572,0
11102.01094,0
11127.35805,0
11152.76719,0
11178.23854,0
11203.77225,0
11229.36846,0
11255.02734,0
11280.74905,0
11306.53374,0
11332.38156,0
11358.29268,0
11384.26725,0
11410.30544,0
11436.4074,0
11462.57329,0
11488.80327,0
11515.0975,0
11541.45614,0
11567.87935,0
11594.3673,0
11620.92014,0
11647.53804,0
11674.22116,0
11700.96966,0
11727.78371,0
11754.66347,0
11781.60911,0
11808.62078,0
11835.69865,0
11862.8429,0
11890.05368,0
11917.33116,0
11944.67551,0
11972.0869,0
11999.56548,0
12027.11144,0
12054.72494,0
12082.40614,0
12110.15522,0
12137.97234,0
12165.85769,0
12193.81141,0
12221.8337,0
12249.92471,0
12278.08463,0
12306.31361,0
12334.61184,0
12362.97949,0
12391.41673,0
12419.92374,0
12448.50068,0
12477.14774,0
12505.86509,0
12534.6529,0
12563.51135,0
12592.44062,0
12621.44088,0
12650.51232,0
12679.6551,0
12708.86941,0
12738.15543,0
12767.51333,0
12796.9433,0
12826.44551,0
12856.02014,0
12885.66738,0
12915.38741,0
12945.18041,0
12975.04656,0
13004.98604,0
13034.99904,0
13065.08574,0
13095.24632,0
13125.48097,0
13155.78988,0
13186.17323,0
13216.6312,0
13247.16398,0
13277.77176,0
13308.45473,0
13339.21307,0
13370.04697,0
13400.95662,0
13431.94221,0
13463.00393,0
13494.14197,0
13525.35652,0
13556.64777,0
13588.01592,0
13619.46114,0
13650.98365,0
13682.58362,0
13714.26126,0
13746.01675,0
13777.85029,0
13809.76208,0
13841.75232,0
13873.82119,0
13905.96889,0
13938.19562,0
13970.50158,0
14002.88697,0
14035.35198,0
14067.89682,0
14100.52167,0
14133.22675,0
14166.01225,0
14198.87837,0
14231.82532,0
14264.85329,0
14297.96249,0
14331.15312,0
14364.42539,0
14397.77949,0
14431.21563,0
14464.73403,0
14498.33487,0
14532.01837,0
14565.78474,0
14599.63418,0
14633.56689,0
14667.5831,0
14701.68299,0
14735.86679,0
14770.13471,0
14804.48695,0
14838.92372,0
14873.44523,0
14908.0517,0
14942.74334,0
14977.52037,0
15012.38298,0
15047.3314,0
15082.36584,0
15117.48652,0
15152.69365,0
15187.98745,0
15223.36813,0
15258.83592,0
15294.39102,0
15330.03365,0
15365.76404,0
15401.5824,0
15437.48896,0
15473.48393,0
15509.56753,0
15545.73999,0
15582.00152,0
15618.35235,0
15654.7927,0
15691.3228,0
15727.94287,0
15764.65313,0
15801.4538,0
15838.34512,0
15875.32732,0
15912.40061,0
15949.56522,0
15986.82138,0
16024.16933,0
16061.60929,0
16099.14148,0
16136.76615,0
16174.48351,0
16212.29381,0
16250.19727,0
16288.19412,0
16326.2846,0
16364.46895,0
16402.74739,0
16441.12017,0
16479.58751,0
16518.14965,0
16556.80683,0
16595.55929,0
16634.40726,0
16673.35099,0
16712.39071,0
16751.52665,0
16790.75907,0
16830.0882,0
16869.51428,0
16909.03756,0
16948.65828,0
16988.37667,0
17028.19299,0
17068.10748,0
17108.12038,0
17148.23193,0
17188.4424,0
17228.75201,0
17269.16103,0
17309.66969,0
17350.27824,0
17390.98694,0
17431.79604,0
17472.70578,0
17513.71641,0
17554.8282,0
17596.04138,0
17637.35622,0
17678.77296,0
17720.29187,0
17761.91319,0
17803.63718,0
17845.46409,0
17887.3942,0
17929.42774,0
17971.56498,0
18013.80618,0
18056.1516,0
18098.60149,0
18141.15613,0
18183.81576,0
18226.58065,0
18269.45107,0
18312.42727,0
18355.50953,0
18398.69809,0
18441.99324,0
18485.39524,0
18528.90435,0
18572.52084,0
18616.24497,0
18660.07702,0
18704.01726,0
18748.06595,0
18792.22337,0
18836.48978,0
18880.86547,0
18925.35069,0
18969.94573,0
19014.65086,0
19059.46635,0
19104.39247,0
19149.42952,0
19194.57775,0
19239.83745,0
19285.20889,0
19330.69236,0
19376.28814,0
19421.9965,0
19467.81772,0
19513.75209,0
19559.79989,0
19605.9614,0
19652.2369,0
19698.62669,0
19745.13103,0
19791.75023,0
19838.48456,0
19885.33432,0
19932.29979,0
19979.38126,0
20026.57902,0
20073.89335,0
20121.32456,0
20168.87292,0
20216.53874,0
20264.32231,0
20312.22392,0
20360.24386,0
20408.38243,0
20456.63992,0
20505.01664,0
20553.51288,0
20602.12893,0
20650.8651,0
20699.72168,0
20748.69898,0
20797.79729,0
20847.01693,0
20896.35818,0
20945.82136,0
20995.40677,0
21045.11471,0
21094.94548,0
21144.8994,0
21194.97678,0
21245.17791,0
21295.50311,0
21345.95269,0
21396.52696,0
21447.22622,0
21498.05079,0
21549.00099,0
21600.07712,0
21651.2795,0
21702.60845,0
21754.06428,0
21805.6473,0
21857.35783,0
21909.1962,0
21961.16272,0
22013.2577,0
22065.48148,0
22117.83437,0
22170.31669,0
22222.92876,0
22275.67092,0
22328.54348,0
22381.54676,0
22434.6811,0
22487.94683,0
22541.34426,0
22594.87372,0
22648.53556,0
22702.33009,0
22756.25764,0
22810.31856,0
22864.51316,0
22918.84179,0
22973.30478,0
23027.90247,0
23082.63518,0
23137.50325,0
23192.50703,0
23247.64686,0
23302.92306,0
23358.33598,0
23413.88597,0
23469.57335,0
23525.39849,0
23581.36171,0
23637.46336,0
23693.7038,0
23750.08336,0
23806.60238,0
23863.26123,0
23920.06025,0
23976.99978,0
24034.08018,0
24091.3018,0
24148.66498,0
24206.17009,0
24263.81748,0
24321.6075,0
24379.5405,0
24437.61685,0
24495.8369,0
24554.20101,0
24612.70954,0
24671.36284,0
24730.16128,0
24789.10523,0
24848.19503,0
24907.43107,0
24966.81369,0
25026.34327,0
25086.02018,0
25145.84477,0
25205.81742,0
25265.9385,0
25326.20838,0
25386.62743,0
25447.19601,0
25507.91451,0
25568.7833,0
25629.80274,0
25690.97322,0
25752.29512,0
25813.7688,0
25875.39466,0
25937.17306,0
25999.10439,0
26061.18903,0
26123.42736,0
26185.81976,0
26248.36662,0
26311.06833,0
26373.92526,0
26436.93782,0
26500.10637,0
26563.43132,0
26626.91305,0
26690.55195,0
26754.34842,0
26818.30285,0
26882.41563,0
26946.68715,0
27011.11782,0
27075.70802,0
27140.45816,0
27205.36863,0
27270.43984,0
27335.67219,0
27401.06606,0
27466.62188,0
27532.34004,0
27598.22095,0
27664.26501,0
27730.47263,0
27796.84421,0
27863.38017,0
27930.08092,0
27996.94686,0
28063.97841,0
28131.17597,0
28198.53998,0
28266.07083,0
28333.76894,0
28401.63474,0
28469.66863,0
28537.87104,0
28606.24239,0
28674.7831,0
28743.49359,0
28812.37429,0
28881.42561,0
28950.64798,0
29020.04184,0
29089.6076,0
29159.34569,0
29229.25655,0
29299.34061,0
29369.59829,0
29440.03004,0
29510.63627,0
29581.41744,0
29652.37396,0
29723.50629,0
29794.81486,0
29866.3001,0
29937.96247,0
30009.80239,0
30081.82031,0
30154.01668,0
30226.39195,0
30298.94654,0
30371.68092,0
30444.59553,0
30517.69082,0
30590.96724,0
30664.42525,0
30738.06528,0
30811.88781,0
30885.89327,0
30960.08214,0
31034.45486,0
31109.01189,0
31183.75369,0
31258.68073,0
31333.79346,0
31409.09235,0
31484.57786,0
31560.25046,0
31636.11061,0
31712.15877,0
31788.39543,0
31864.82104,0
31941.43608,0
32018.24102,0
32095.23634,0
32172.4225,0
32249.79999,0
32327.36927,0
32405.13083,0
32483.08515,0
32561.23271,0
32639.57399,0
32718.10946,0
32796.83963,0
32875.76496,0
32954.88595,0
33034.20308,0
33113.71685,0
33193.42773,0
33273.33624,0
33353.44284,0
33433.74805,0
33514.25235,0
33594.95624,0
33675.86022,0
33756.96479,0
33838.27044,0
33919.77768,0
34001.48701,0
34083.39893,0
34165.51395,0
34247.83257,0
34330.3553,0
34413.08265,0
34496.01513,0
34579.15325,0
34662.49752,0
34746.04846,0
34829.80658,0
34913.77239,0
34997.94642,0
35082.32919,0
35166.9212,0
35251.72299,0
35336.73508,0
35421.95799,0
35507.39225,0
35593.03837,0
35678.8969,0
35764.96836,0
35851.25328,0
35937.75219,0
36024.46562,0
36111.39412,0
36198.53821,0
36285.89843,0
36373.47532,0
36461.26942,0
36549.28128,0
36637.51143,0
36725.96041,0
36814.62878,0
36903.51708,0
36992.62586,0
37081.95566,0
37171.50705,0
37261.28056,0
37351.27675,0
37441.49618,0
37531.9394,0
37622.60698,0
37713.49946,0
37804.61742,0
37895.96141,0
37987.53199,0
38079.32973,0
38171.3552,0
38263.60896,0
38356.09158,0
38448.80363,0
38541.74568,0
38634.91831,0
38728.32209,0
38821.9576,0
38915.82541,0
39009.9261,0
39104.26026,0
39198.82846,0
39293.63128,0
39388.66932,0
39483.94315,0
39579.45337,0
39675.20056,0
39771.18531,0
39867.40822,0
39963.86988,0
40060.57088,0
40157.51182,0
40254.69329,0
40352.11591,0
40449.78026,0
40547.68695,0
40645.83658,0
40744.22976,0
40842.86709,0
40941.74919,0
41040.87666,0
41140.25012,0
41239.87016,0
41339.73743,0
41439.85251,0
41540.21604,0
41640.82863,0
41741.69091,0
41842.80349,0
41944.167,0
42045.78206,0
42147.6493,0
42249.76935,0
42352.14284,0
42454.7704,0
42557.65266,0
42660.79025,0
42764.18382,0
42867.83399,0
42971.74142,0
43075.90674,0
43180.33058,0
43285.01361,0
43389.95645,0
43495.15977,0
43600.6242,0
43706.3504,0
43812.33902,0
43918.59071,0
44025.10613,0
44131.88594,0
44238.93079,0
44346.24135,0
44453.81827,0
44561.66222,0
44669.77387,0
44778.15388,0
44886.80291,0
44995.72165,0
45104.91076,0
45214.37092,0
45324.10279,0
45434.10706,0
45544.38441,0
45654.93551,0
45765.76105,0
45876.86171,0
45988.23818,0
46099.89114,0
46211.82128,0
46324.0293,0
46436.51588,0
46549.28171,0
46662.3275,0
46775.65394,0
46889.26174,0
47003.15158,0
47117.32417,0
47231.78022,0
47346.52044,0
47461.54552,0
47576.85619,0
47692.45315,0
47808.33711,0
